gap_id,row_id,image_filename,x_center_px,y_center_px,width_px,height_px,area_px2,area_m2
Gap-2093,Row-5,333.jpg,432.3,179.6,67,67,2000,0.05
Gap-2094,Row-5,333.jpg,491.1,225.8,36,42,643,0.016075
Gap-2095,Row-1,334.jpg,65.2,170.2,137,115,6461,0.161525
Gap-2096,Row-2,334.jpg,138.1,315.8,175,396,15168,0.3792
Gap-2097,Row-3,334.jpg,278.7,320.3,67,393,11626,0.29065
Gap-2098,Row-4,334.jpg,414.5,257.9,207,284,12069,0.301725
Gap-2099,Row-5,334.jpg,435.3,177.0,153,129,5840,0.146
Gap-2100,Row-1,335.jpg,63.6,158.5,134,92,5796,0.1449
Gap-2101,Row-2,335.jpg,169.1,303.2,150,396,13625,0.340625
Gap-2102,Row-3,335.jpg,277.7,151.6,40,80,2231,0.055775
Gap-2103,Row-3,335.jpg,312.9,348.6,75,271,7743,0.193575
Gap-2104,Row-4,335.jpg,342.4,148.1,63,73,2523,0.063075
Gap-2105,Row-4,335.jpg,407.4,249.3,112,115,3516,0.0879
Gap-2106,Row-4,335.jpg,473.5,350.4,21,45,716,0.0179
Gap-2107,Row-5,335.jpg,445.8,176.8,143,124,5745,0.143625
Gap-2108,Row-1,336.jpg,27.2,136.5,59,46,2162,0.05405
Gap-2109,Row-2,336.jpg,87.9,295.9,177,354,13449,0.336225
Gap-2110,Row-3,336.jpg,222.9,132.7,31,45,964,0.0241
Gap-2111,Row-3,336.jpg,232.5,320.9,51,334,8571,0.214275
Gap-2112,Row-4,336.jpg,381.8,322.6,237,395,15613,0.390325
Gap-2113,Row-5,336.jpg,419.6,214.5,201,191,9220,0.2305
Gap-2114,Row-6,336.jpg,405.5,135.2,53,46,1010,0.02525
Gap-2115,Row-6,336.jpg,468.3,174.9,96,81,3421,0.085525
Gap-2116,Row-1,337.jpg,58.2,170.1,131,98,3709,0.092725
Gap-2117,Row-2,337.jpg,181.7,159.4,80,106,1921,0.048025
Gap-2118,Row-2,337.jpg,175.2,215.3,41,71,943,0.023575
Gap-2119,Row-2,337.jpg,79.5,370.5,112,146,5446,0.13615
Gap-2120,Row-2,337.jpg,31.9,462.0,50,49,1204,0.0301
Gap-2121,Row-3,337.jpg,259.6,255.4,33,161,3354,0.08385
Gap-2122,Row-3,337.jpg,254.6,435.4,33,162,4478,0.11195
Gap-2123,Row-4,337.jpg,329.4,173.3,50,86,967,0.024175
Gap-2124,Row-4,337.jpg,372.0,235.9,48,38,999,0.024975
Gap-2125,Row-4,337.jpg,405.2,310.3,71,85,2916,0.0729
Gap-2126,Row-4,337.jpg,480.6,466.4,37,65,1539,0.038475
Gap-2127,Row-5,337.jpg,448.7,180.8,132,137,6825,0.170625
Gap-2128,Row-1,338.jpg,18.3,132.2,40,36,1321,0.033025
Gap-2129,Row-2,338.jpg,78.7,250.0,180,258,10180,0.2545
Gap-2130,Row-3,338.jpg,226.3,200.2,42,167,3849,0.096225
Gap-2131,Row-3,338.jpg,204.7,420.8,48,189,5698,0.14245
Gap-2132,Row-4,338.jpg,313.1,139.7,45,55,1220,0.0305
Gap-2133,Row-4,338.jpg,338.0,180.2,33,56,995,0.024875
Gap-2134,Row-4,338.jpg,365.6,230.5,67,73,1660,0.0415
Gap-2135,Row-4,338.jpg,446.1,399.8,137,225,9194,0.22985
Gap-2136,Row-5,338.jpg,446.4,200.1,136,160,6430,0.16075
Gap-2137,Row-1,339.jpg,53.2,155.2,113,85,4936,0.1234
Gap-2138,Row-2,339.jpg,172.1,161.7,55,84,1808,0.0452
Gap-2139,Row-2,339.jpg,145.5,224.2,39,63,1083,0.027075
Gap-2140,Row-2,339.jpg,62.1,393.3,133,252,9143,0.228575
Gap-2141,Row-3,339.jpg,253.3,209.4,31,82,1651,0.041275
Gap-2142,Row-3,339.jpg,258.3,411.3,34,197,3368,0.0842
Gap-2143,Row-4,339.jpg,312.0,136.2,30,44,862,0.02155
Gap-2144,Row-4,339.jpg,432.7,332.9,170,281,10544,0.2636
Gap-2145,Row-5,339.jpg,388.6,134.7,50,41,1215,0.030375
Gap-2146,Row-5,339.jpg,464.2,199.2,108,93,4407,0.110175
Gap-2147,Row-1,34.jpg,91.4,200.9,75,102,2937,0.073425
Gap-2148,Row-2,34.jpg,205.6,149.7,47,53,1467,0.036675
Gap-2149,Row-2,34.jpg,166.3,251.6,83,131,4270,0.10675
Gap-2150,Row-3,34.jpg,289.4,273.8,48,152,3643,0.091075
Gap-2151,Row-3,34.jpg,310.9,473.2,38,80,2218,0.05545
Gap-2152,Row-4,34.jpg,412.1,239.1,70,98,2632,0.0658
Gap-2153,Row-4,34.jpg,474.1,343.6,83,119,4729,0.118225
Gap-2154,Row-5,34.jpg,391.9,146.6,36,48,588,0.0147
Gap-2155,Row-1,340.jpg,98.0,151.6,102,81,2330,0.05825
Gap-2156,Row-1,340.jpg,21.3,229.8,49,77,1808,0.0452
Gap-2157,Row-2,340.jpg,164.8,200.4,109,179,4324,0.1081
Gap-2158,Row-2,340.jpg,104.9,337.0,71,92,2276,0.0569
Gap-2159,Row-2,340.jpg,54.0,451.4,77,128,4675,0.116875
Gap-2160,Row-3,340.jpg,273.9,297.4,33,69,1373,0.034325
Gap-2161,Row-4,340.jpg,373.8,218.4,123,189,6062,0.15155
Gap-2162,Row-4,340.jpg,469.7,376.4,90,164,5277,0.131925
Gap-2163,Row-5,340.jpg,388.0,156.4,69,78,1407,0.035175
Gap-2164,Row-5,340.jpg,440.8,169.3,47,57,814,0.02035
Gap-2165,Row-5,340.jpg,475.6,226.0,85,63,2030,0.05075
Gap-2166,Row-1,341.jpg,56.0,164.6,122,103,4879,0.121975
Gap-2167,Row-2,341.jpg,75.9,214.4,168,200,8278,0.20695
Gap-2168,Row-3,341.jpg,189.6,152.3,34,52,729,0.018225
Gap-2169,Row-3,341.jpg,158.8,237.4,55,104,1981,0.049525
Gap-2170,Row-3,341.jpg,98.2,391.3,115,235,7933,0.198325
Gap-2171,Row-4,341.jpg,282.8,286.8,36,90,1570,0.03925
Gap-2172,Row-4,341.jpg,281.7,359.4,21,60,680,0.017
Gap-2173,Row-4,341.jpg,298.3,454.0,33,31,553,0.013825
Gap-2174,Row-5,341.jpg,346.2,170.4,83,118,3964,0.0991
Gap-2175,Row-5,341.jpg,463.0,354.7,102,170,5932,0.1483
Gap-2176,Row-6,341.jpg,433.4,174.6,139,128,5396,0.1349
Gap-2177,Row-1,342.jpg,75.1,172.2,155,118,6713,0.167825
Gap-2178,Row-2,342.jpg,163.0,171.0,51,90,1924,0.0481
Gap-2179,Row-2,342.jpg,63.5,371.4,142,271,9360,0.234
Gap-2180,Row-3,342.jpg,237.9,417.6,20,58,549,0.013725
Gap-2181,Row-4,342.jpg,376.0,280.7,188,345,12307,0.307675
Gap-2182,Row-4,342.jpg,488.1,467.2,32,50,904,0.0226
Gap-2183,Row-5,342.jpg,421.1,205.3,201,172,8892,0.2223
Gap-2184,Row-1,343.jpg,76.4,199.3,167,169,8395,0.209875
Gap-2185,Row-2,343.jpg,185.3,138.9,46,48,1223,0.030575
Gap-2186,Row-2,343.jpg,81.4,332.4,176,301,11905,0.297625
Gap-2187,Row-3,343.jpg,245.2,131.4,31,35,775,0.019375
Gap-2188,Row-3,343.jpg,243.4,186.2,29,57,560,0.014
Gap-2189,Row-3,343.jpg,240.6,245.0,31,87,1576,0.0394
Gap-2190,Row-3,343.jpg,230.4,409.9,34,150,2784,0.0696
Gap-2191,Row-4,343.jpg,331.3,170.3,92,121,3532,0.0883
Gap-2192,Row-4,343.jpg,443.8,384.4,152,265,8930,0.22325
Gap-2193,Row-5,343.jpg,434.2,193.5,165,155,7575,0.189375
Gap-2194,Row-1,344.jpg,75.1,197.1,158,168,8457,0.211425
Gap-2195,Row-2,344.jpg,151.1,208.7,104,194,5990,0.14975
Gap-2196,Row-2,344.jpg,61.8,411.0,106,216,7323,0.183075
Gap-2197,Row-3,344.jpg,247.4,194.5,41,162,3214,0.08035
Gap-2198,Row-3,344.jpg,258.7,344.1,35,59,1474,0.03685
Gap-2199,Row-3,344.jpg,271.2,501.4,30,26,548,0.0137
Gap-2200,Row-4,344.jpg,403.2,277.6,230,327,14138,0.35345
Gap-2201,Row-5,344.jpg,434.2,188.5,173,143,7371,0.184275
Gap-2202,Row-1,345.jpg,69.5,187.2,145,149,7647,0.191175
Gap-2203,Row-2,345.jpg,97.5,303.5,193,367,14083,0.352075
Gap-2204,Row-3,345.jpg,234.1,138.4,30,53,1141,0.028525
Gap-2205,Row-3,345.jpg,244.5,276.7,32,53,1208,0.0302
Gap-2206,Row-3,345.jpg,254.8,419.0,39,187,5071,0.126775
Gap-2207,Row-4,345.jpg,402.0,307.4,242,369,14463,0.361575
Gap-2208,Row-5,345.jpg,422.5,196.0,189,165,8991,0.224775
Gap-2209,Row-1,346.jpg,78.7,199.6,163,173,8866,0.22165
Gap-2210,Row-2,346.jpg,103.0,310.5,207,384,15395,0.384875
Gap-2211,Row-3,346.jpg,240.5,132.5,29,39,870,0.02175
Gap-2212,Row-3,346.jpg,241.4,185.7,31,51,1169,0.029225
Gap-2213,Row-3,346.jpg,245.4,304.7,33,171,4565,0.114125
Gap-2214,Row-3,346.jpg,249.2,455.6,31,116,2597,0.064925
Gap-2215,Row-4,346.jpg,310.4,151.0,61,80,2536,0.0634
Gap-2216,Row-4,346.jpg,425.2,345.9,183,309,11714,0.29285
Gap-2217,Row-5,346.jpg,425.3,200.4,187,168,8580,0.2145
Gap-2218,Row-1,347.jpg,70.7,192.0,149,154,7729,0.193225
Gap-2219,Row-2,347.jpg,181.8,148.0,51,80,1950,0.04875
Gap-2220,Row-2,347.jpg,70.1,390.2,125,287,8798,0.21995
Gap-2221,Row-3,347.jpg,244.8,217.2,37,132,2260,0.0565
Gap-2222,Row-3,347.jpg,255.2,437.2,34,131,2989,0.074725
Gap-2223,Row-4,347.jpg,394.4,315.8,240,382,13672,0.3418
Gap-2224,Row-5,347.jpg,391.7,160.0,126,116,3363,0.084075
Gap-2225,Row-5,347.jpg,483.3,235.8,63,76,2554,0.06385
Gap-2226,Row-1,348.jpg,77.5,177.7,167,129,7408,0.1852
Gap-2227,Row-2,348.jpg,102.8,313.1,218,383,15117,0.377925
Gap-2228,Row-3,348.jpg,236.5,289.2,35,94,1671,0.041775
Gap-2229,Row-3,348.jpg,228.1,440.5,38,122,1358,0.03395
Gap-2230,Row-4,348.jpg,328.9,206.3,102,205,6088,0.1522
Gap-2231,Row-4,348.jpg,397.3,322.4,50,94,1392,0.0348
Gap-2232,Row-4,348.jpg,437.0,394.1,33,35,510,0.01275
Gap-2233,Row-4,348.jpg,460.3,463.2,66,100,3299,0.082475
Gap-2234,Row-5,348.jpg,425.4,206.2,180,175,8064,0.2016
Gap-2235,Row-1,349.jpg,85.4,203.9,179,179,8566,0.21415
Gap-2236,Row-2,349.jpg,105.6,329.7,206,382,13138,0.32845
Gap-2237,Row-3,349.jpg,240.4,146.0,15,53,530,0.01325
Gap-2238,Row-3,349.jpg,244.9,466.8,29,85,1002,0.02505
Gap-2239,Row-4,349.jpg,311.1,144.5,46,72,1663,0.041575
Gap-2240,Row-4,349.jpg,356.3,218.5,75,120,3198,0.07995
Gap-2241,Row-4,349.jpg,442.6,382.6,122,199,6662,0.16655
Gap-2242,Row-5,349.jpg,432.5,203.0,174,172,8044,0.2011
Gap-2243,Row-6,349.jpg,455.2,160.3,127,91,4745,0.118625
Gap-2244,Row-1,35.jpg,114.6,145.5,59,47,1351,0.033775
Gap-2245,Row-2,35.jpg,207.0,147.4,25,70,686,0.01715
Gap-2246,Row-2,35.jpg,141.4,250.2,31,41,723,0.018075
Gap-2247,Row-2,35.jpg,134.4,295.6,60,66,1666,0.04165
Gap-2248,Row-2,35.jpg,57.7,472.5,57,85,2481,0.062025
Gap-2249,Row-3,35.jpg,276.1,254.9,41,200,5094,0.12735
Gap-2250,Row-4,35.jpg,357.8,158.3,54,70,1730,0.04325
Gap-2251,Row-4,35.jpg,401.7,229.7,69,92,2530,0.06325
Gap-2252,Row-4,35.jpg,450.1,341.5,30,40,509,0.012725
Gap-2253,Row-4,35.jpg,495.0,395.0,33,66,1227,0.030675
Gap-2254,Row-5,35.jpg,443.2,172.9,122,127,5482,0.13705
Gap-2255,Row-1,350.jpg,83.8,184.0,132,102,3444,0.0861
Gap-2256,Row-2,350.jpg,164.4,195.5,109,150,4522,0.11305
Gap-2257,Row-2,350.jpg,42.1,434.1,87,184,5888,0.1472
Gap-2258,Row-3,350.jpg,264.4,174.9,32,111,2126,0.05315
Gap-2259,Row-3,350.jpg,267.8,268.7,31,42,683,0.017075
Gap-2260,Row-3,350.jpg,274.4,401.2,37,222,6571,0.164275
Gap-2261,Row-4,350.jpg,335.5,145.7,52,69,1543,0.038575
Gap-2262,Row-4,350.jpg,465.2,352.6,100,170,6382,0.15955
Gap-2263,Row-5,350.jpg,442.5,190.0,147,153,6867,0.171675
Gap-2264,Row-1,351.jpg,147.8,155.1,86,82,2422,0.06055
Gap-2265,Row-1,351.jpg,62.0,235.7,119,118,4792,0.1198
Gap-2266,Row-2,351.jpg,195.2,175.2,66,71,2211,0.055275
Gap-2267,Row-2,351.jpg,134.5,297.9,88,178,5891,0.147275
Gap-2268,Row-2,351.jpg,59.2,428.5,57,89,1569,0.039225
Gap-2269,Row-2,351.jpg,52.2,475.3,34,50,799,0.019975
Gap-2270,Row-3,351.jpg,281.6,195.5,32,85,2168,0.0542
Gap-2271,Row-3,351.jpg,288.9,402.8,36,240,6258,0.15645
Gap-2272,Row-4,351.jpg,352.7,175.3,65,112,2322,0.05805
Gap-2273,Row-4,351.jpg,428.4,299.5,104,152,5442,0.13605
Gap-2274,Row-5,351.jpg,443.2,186.8,145,147,6877,0.171925
Gap-2275,Row-1,352.jpg,91.6,140.1,54,48,1046,0.02615
Gap-2276,Row-2,352.jpg,72.6,248.6,188,208,7236,0.1809
Gap-2277,Row-3,352.jpg,201.6,164.5,66,100,2999,0.074975
Gap-2278,Row-3,352.jpg,118.3,368.8,145,294,11110,0.27775
Gap-2279,Row-4,352.jpg,267.9,298.3,46,349,6823,0.170575
Gap-2280,Row-5,352.jpg,307.9,144.8,29,59,844,0.0211
Gap-2281,Row-5,352.jpg,336.3,145.9,45,64,704,0.0176
Gap-2282,Row-5,352.jpg,344.5,214.5,45,67,983,0.024575
Gap-2283,Row-5,352.jpg,415.7,326.8,88,135,2828,0.0707
Gap-2284,Row-5,352.jpg,482.8,445.2,66,105,3730,0.09325
Gap-2285,Row-6,352.jpg,430.2,201.6,172,178,8950,0.22375
Gap-2286,Row-1,353.jpg,104.6,135.5,50,42,794,0.01985
Gap-2287,Row-1,353.jpg,55.9,214.8,148,145,3514,0.08785
Gap-2288,Row-2,353.jpg,162.0,180.5,88,133,4236,0.1059
Gap-2289,Row-2,353.jpg,86.6,358.3,112,222,6279,0.156975
Gap-2290,Row-3,353.jpg,241.9,287.9,29,177,4100,0.1025
Gap-2291,Row-4,353.jpg,300.5,141.6,35,65,1134,0.02835
Gap-2292,Row-4,353.jpg,451.6,427.0,91,146,4521,0.113025
Gap-2293,Row-5,353.jpg,428.4,192.7,166,167,7254,0.18135
Gap-2294,Row-1,354.jpg,56.3,179.6,124,130,5613,0.140325
Gap-2295,Row-2,354.jpg,89.1,298.4,184,372,14914,0.37285
Gap-2296,Row-3,354.jpg,225.3,143.2,30,56,1248,0.0312
Gap-2297,Row-3,354.jpg,222.5,378.8,32,272,7768,0.1942
Gap-2298,Row-4,354.jpg,281.9,137.3,39,57,1293,0.032325
Gap-2299,Row-4,354.jpg,369.8,341.7,168,353,13460,0.3365
Gap-2300,Row-5,354.jpg,337.7,137.0,44,55,1543,0.038575
Gap-2301,Row-5,354.jpg,439.9,254.7,163,180,8186,0.20465
Gap-2302,Row-1,355.jpg,95.7,154.3,79,102,3318,0.08295
Gap-2303,Row-1,355.jpg,20.9,232.3,53,49,1737,0.043425
Gap-2304,Row-2,355.jpg,166.9,139.6,50,52,1615,0.040375
Gap-2305,Row-2,355.jpg,115.8,236.8,81,109,3865,0.096625
Gap-2306,Row-2,355.jpg,29.3,403.9,68,132,3689,0.092225
Gap-2307,Row-3,355.jpg,236.7,309.3,37,396,11399,0.284975
Gap-2308,Row-4,355.jpg,408.7,311.8,215,392,16044,0.4011
Gap-2309,Row-5,355.jpg,401.4,178.9,116,143,5674,0.14185
Gap-2310,Row-5,355.jpg,489.1,280.4,57,75,2349,0.058725
Gap-2311,Row-1,356.jpg,132.6,126.6,39,28,584,0.0146
Gap-2312,Row-1,356.jpg,87.1,183.1,125,110,4620,0.1155
Gap-2313,Row-2,356.jpg,105.5,293.4,220,363,15529,0.388225
Gap-2314,Row-3,356.jpg,250.2,141.5,35,70,1216,0.0304
Gap-2315,Row-3,356.jpg,249.6,215.4,35,46,602,0.01505
Gap-2316,Row-3,356.jpg,230.3,407.5,47,193,5402,0.13505
Gap-2317,Row-4,356.jpg,368.4,303.5,154,392,13851,0.346275
Gap-2318,Row-5,356.jpg,434.0,207.8,162,193,9233,0.230825
Gap-2319,Row-1,357.jpg,64.8,183.4,138,129,5486,0.13715
Gap-2320,Row-2,357.jpg,86.6,286.6,185,348,13635,0.340875
Gap-2321,Row-3,357.jpg,228.9,126.9,29,27,577,0.014425
Gap-2322,Row-3,357.jpg,236.8,335.0,42,369,10519,0.262975
Gap-2323,Row-4,357.jpg,308.1,184.5,95,140,5329,0.133225
Gap-2324,Row-4,357.jpg,379.7,333.1,70,133,4156,0.1039
Gap-2325,Row-4,357.jpg,453.1,469.9,61,90,3079,0.076975
Gap-2326,Row-5,357.jpg,367.9,167.9,102,123,5074,0.12685
Gap-2327,Row-5,357.jpg,472.7,274.1,87,96,4119,0.102975
Gap-2328,Row-2,358.jpg,146.6,152.1,38,40,536,0.0134
Gap-2329,Row-2,358.jpg,29.4,256.3,60,86,2928,0.0732
Gap-2330,Row-3,358.jpg,120.4,318.8,201,396,15516,0.3879
Gap-2331,Row-4,358.jpg,296.7,458.2,37,116,3246,0.08115
Gap-2332,Row-5,358.jpg,425.5,333.4,199,380,13212,0.3303
Gap-2333,Row-6,358.jpg,399.7,132.8,43,37,1379,0.034475
Gap-2334,Row-6,358.jpg,455.4,208.1,43,39,608,0.0152
Gap-2335,Row-6,358.jpg,497.7,232.8,36,37,835,0.020875
Gap-2336,Row-2,359.jpg,157.9,181.9,83,144,4937,0.123425
Gap-2337,Row-2,359.jpg,76.0,350.6,25,60,571,0.014275
Gap-2338,Row-2,359.jpg,31.7,439.9,74,157,3579,0.089475
Gap-2339,Row-3,359.jpg,257.2,262.2,31,139,2473,0.061825
Gap-2340,Row-4,359.jpg,483.1,449.9,63,93,3061,0.076525
Gap-2341,Row-5,359.jpg,451.0,219.1,138,188,6429,0.160725
Gap-2342,Row-1,36.jpg,119.4,150.4,42,56,852,0.0213
Gap-2343,Row-1,36.jpg,69.6,179.7,56,66,1579,0.039475
Gap-2344,Row-1,36.jpg,33.7,236.3,69,69,1948,0.0487
Gap-2345,Row-2,36.jpg,174.1,167.5,74,99,3751,0.093775
Gap-2346,Row-2,36.jpg,114.3,290.6,62,129,3684,0.0921
Gap-2347,Row-2,36.jpg,43.2,447.9,85,134,4998,0.12495
Gap-2348,Row-3,36.jpg,268.4,275.0,35,98,2243,0.056075
Gap-2349,Row-3,36.jpg,275.6,448.0,36,136,3782,0.09455
Gap-2350,Row-4,36.jpg,349.0,150.9,43,72,1256,0.0314
Gap-2351,Row-5,36.jpg,447.7,209.1,154,154,6352,0.1588
Gap-2352,Row-1,360.jpg,101.1,150.2,41,45,846,0.02115
Gap-2353,Row-1,360.jpg,25.7,221.8,62,96,2409,0.060225
Gap-2354,Row-2,360.jpg,174.7,168.8,61,77,2265,0.056625
Gap-2355,Row-2,360.jpg,32.6,444.1,76,122,4487,0.112175
Gap-2356,Row-3,360.jpg,264.2,142.9,30,56,1147,0.028675
Gap-2357,Row-3,360.jpg,265.6,361.5,33,331,8520,0.213
Gap-2358,Row-4,360.jpg,316.9,138.8,22,43,551,0.013775
Gap-2359,Row-4,360.jpg,368.0,226.4,64,90,2316,0.0579
Gap-2360,Row-4,360.jpg,467.4,426.3,100,168,5747,0.143675
Gap-2361,Row-5,360.jpg,442.3,196.8,142,152,3739,0.093475
Gap-2362,Row-1,361.jpg,104.1,181.4,120,126,4526,0.11315
Gap-2363,Row-1,361.jpg,77.3,234.1,35,39,526,0.01315
Gap-2364,Row-1,361.jpg,30.3,269.2,24,35,579,0.014475
Gap-2365,Row-2,361.jpg,185.9,201.4,37,31,647,0.016175
Gap-2366,Row-2,361.jpg,73.6,438.5,83,137,5317,0.132925
Gap-2367,Row-3,361.jpg,262.2,146.0,30,56,1122,0.02805
Gap-2368,Row-3,361.jpg,266.3,260.1,33,159,3762,0.09405
Gap-2369,Row-3,361.jpg,270.6,435.4,33,164,4404,0.1101
Gap-2370,Row-4,361.jpg,334.4,154.5,65,90,2959,0.073975
Gap-2371,Row-4,361.jpg,398.3,269.8,74,89,3289,0.082225
Gap-2372,Row-4,361.jpg,456.2,385.1,91,154,4225,0.105625
Gap-2373,Row-5,361.jpg,427.5,183.3,163,131,6704,0.1676
Gap-2374,Row-6,361.jpg,425.5,130.5,48,38,1050,0.02625
Gap-2375,Row-6,361.jpg,497.3,171.4,34,52,926,0.02315
Gap-2376,Row-1,362.jpg,70.3,154.9,83,80,2180,0.0545
Gap-2377,Row-2,362.jpg,164.0,135.1,42,39,1239,0.030975
Gap-2378,Row-2,362.jpg,89.1,298.7,85,154,4711,0.117775
Gap-2379,Row-2,362.jpg,22.2,449.1,53,82,2144,0.0536
Gap-2380,Row-3,362.jpg,242.0,156.1,30,85,2354,0.05885
Gap-2381,Row-3,362.jpg,247.4,310.9,30,56,1017,0.025425
Gap-2382,Row-3,362.jpg,246.7,441.7,32,150,4086,0.10215
Gap-2383,Row-4,362.jpg,431.4,343.1,169,299,12135,0.303375
Gap-2384,Row-5,362.jpg,399.4,160.3,56,55,726,0.01815
Gap-2385,Row-5,362.jpg,468.1,201.2,62,60,1869,0.046725
Gap-2386,Row-1,363.jpg,131.3,135.6,36,40,812,0.0203
Gap-2387,Row-1,363.jpg,63.9,209.9,110,106,2828,0.0707
Gap-2388,Row-2,363.jpg,156.6,192.3,52,49,1554,0.03885
Gap-2389,Row-2,363.jpg,106.0,291.8,39,82,1317,0.032925
Gap-2390,Row-2,363.jpg,63.4,362.1,31,53,882,0.02205
Gap-2391,Row-3,363.jpg,253.5,167.8,31,52,1076,0.0269
Gap-2392,Row-3,363.jpg,257.2,287.9,37,201,4484,0.1121
Gap-2393,Row-3,363.jpg,269.4,474.2,32,73,1336,0.0334
Gap-2394,Row-4,363.jpg,311.5,152.9,33,52,738,0.01845
Gap-2395,Row-4,363.jpg,359.6,214.4,65,59,2021,0.050525
Gap-2396,Row-4,363.jpg,458.3,387.7,96,154,4962,0.12405
Gap-2397,Row-5,363.jpg,403.0,134.4,40,44,755,0.018875
Gap-2398,Row-5,363.jpg,442.4,172.7,60,57,1811,0.045275
Gap-2399,Row-5,363.jpg,502.5,215.9,23,48,549,0.013725
Gap-2400,Row-1,364.jpg,131.1,148.8,65,83,1902,0.04755
Gap-2401,Row-1,364.jpg,60.8,211.4,66,90,2804,0.0701
Gap-2402,Row-2,364.jpg,131.0,267.0,129,194,6703,0.167575
Gap-2403,Row-2,364.jpg,37.4,458.7,70,110,2930,0.07325
Gap-2404,Row-3,364.jpg,256.8,172.8,31,55,1216,0.0304
Gap-2405,Row-3,364.jpg,261.7,361.8,38,306,8893,0.222325
Gap-2406,Row-4,364.jpg,319.7,150.1,59,70,2038,0.05095
Gap-2407,Row-4,364.jpg,432.1,361.0,102,171,6553,0.163825
Gap-2408,Row-4,364.jpg,489.7,477.9,46,58,1108,0.0277
Gap-2409,Row-5,364.jpg,368.4,160.9,64,73,1172,0.0293
Gap-2410,Row-5,364.jpg,473.0,252.2,88,85,3338,0.08345
Gap-2411,Row-1,365.jpg,91.9,193.0,104,99,3155,0.078875
Gap-2412,Row-2,365.jpg,157.3,208.9,69,100,3383,0.084575
Gap-2413,Row-2,365.jpg,106.7,313.6,68,87,2816,0.0704
Gap-2414,Row-2,365.jpg,42.6,439.6,86,163,5621,0.140525
Gap-2415,Row-3,365.jpg,270.6,174.5,36,58,1114,0.02785
Gap-2416,Row-3,365.jpg,284.3,304.0,44,130,3524,0.0881
Gap-2417,Row-3,365.jpg,305.4,458.9,40,118,3274,0.08185
Gap-2418,Row-4,365.jpg,322.0,147.5,48,73,1588,0.0397
Gap-2419,Row-4,365.jpg,368.0,224.3,50,35,805,0.020125
Gap-2420,Row-4,365.jpg,428.1,311.9,107,122,4275,0.106875
Gap-2421,Row-4,365.jpg,490.5,418.1,43,71,2140,0.0535
Gap-2422,Row-5,365.jpg,411.0,172.1,118,113,3388,0.0847
Gap-2423,Row-5,365.jpg,480.1,228.7,40,76,1157,0.028925
Gap-2424,Row-1,366.jpg,67.8,207.3,135,182,5863,0.146575
Gap-2425,Row-2,366.jpg,168.7,142.1,24,40,573,0.014325
Gap-2426,Row-2,366.jpg,74.0,416.6,86,189,6144,0.1536
Gap-2427,Row-3,366.jpg,269.3,428.5,45,166,4804,0.1201
Gap-2428,Row-4,366.jpg,328.7,173.5,91,86,3175,0.079375
Gap-2429,Row-4,366.jpg,492.1,419.3,48,55,1507,0.037675
Gap-2430,Row-5,366.jpg,373.9,158.8,114,115,2750,0.06875
Gap-2431,Row-5,366.jpg,493.3,251.6,32,47,698,0.01745
Gap-2432,Row-1,367.jpg,52.5,184.0,117,129,4559,0.113975
Gap-2433,Row-2,367.jpg,121.7,250.4,75,92,2601,0.065025
Gap-2434,Row-2,367.jpg,38.0,442.5,87,149,4945,0.123625
Gap-2435,Row-3,367.jpg,238.0,431.0,31,155,3267,0.081675
Gap-2436,Row-4,367.jpg,344.1,221.4,70,76,1835,0.045875
Gap-2437,Row-4,367.jpg,416.5,371.5,151,232,7393,0.184825
Gap-2438,Row-5,367.jpg,411.7,190.1,84,84,2308,0.0577
Gap-2439,Row-5,367.jpg,471.0,260.5,70,92,2915,0.072875
Gap-2440,Row-1,368.jpg,38.8,217.9,22,39,594,0.01485
Gap-2441,Row-2,368.jpg,172.4,162.2,61,50,1451,0.036275
Gap-2442,Row-2,368.jpg,127.1,252.3,64,105,3177,0.079425
Gap-2443,Row-2,368.jpg,37.6,438.0,81,146,5279,0.131975
Gap-2444,Row-3,368.jpg,245.7,152.3,30,75,1025,0.025625
Gap-2445,Row-3,368.jpg,250.3,237.0,30,64,1733,0.043325
Gap-2446,Row-3,368.jpg,255.0,453.3,31,120,3425,0.085625
Gap-2447,Row-4,368.jpg,315.2,146.1,46,59,1246,0.03115
Gap-2448,Row-4,368.jpg,376.1,234.5,23,50,570,0.01425
Gap-2449,Row-4,368.jpg,431.9,338.3,105,154,4828,0.1207
Gap-2450,Row-5,368.jpg,403.9,165.5,60,43,1066,0.02665
Gap-2451,Row-6,368.jpg,477.0,162.0,77,80,2515,0.062875
Gap-2452,Row-1,369.jpg,68.5,198.4,140,152,4931,0.123275
Gap-2453,Row-2,369.jpg,166.4,173.3,65,74,1484,0.0371
Gap-2454,Row-2,369.jpg,89.9,350.5,97,215,6532,0.1633
Gap-2455,Row-3,369.jpg,238.7,159.7,32,99,1959,0.048975
Gap-2456,Row-3,369.jpg,244.6,407.2,35,224,5788,0.1447
Gap-2457,Row-4,369.jpg,312.8,182.4,58,124,1265,0.031625
Gap-2458,Row-4,369.jpg,381.7,276.0,33,50,881,0.022025
Gap-2459,Row-4,369.jpg,466.5,467.5,68,91,3491,0.087275
Gap-2460,Row-5,369.jpg,409.5,192.8,160,140,4665,0.116625
